Country,Product,Flow,2021,ISO
Slovak Republic,"Coal, peat and oil shale",Production (PJ),11.3951382,SK
Slovenia,"Coal, peat and oil shale",Production (PJ),29.9807537,SI
Spain,"Coal, peat and oil shale",Production (PJ),0,ES
Sweden,"Coal, peat and oil shale",Production (PJ),2.537498063,SE
Switzerland,"Coal, peat and oil shale",Production (PJ),0,CH
Republic of Turkiye,"Coal, peat and oil shale",Production (PJ),718.083381,TR
United Kingdom,"Coal, peat and oil shale",Production (PJ),29.28161672,GB
United States,"Coal, peat and oil shale",Production (PJ),11743.23052,US
Argentina,"Coal, peat and oil shale",Production (PJ),0.494038213,AR
Brazil,"Coal, peat and oil shale",Production (PJ),111.1902292,BR
People's Republic of China,"Coal, peat and oil shale",Production (PJ),88465.98718,CN
Egypt,"Coal, peat and oil shale",Production (PJ),0,EG
India,"Coal, peat and oil shale",Production (PJ),12675.49569,IN
Indonesia,"Coal, peat and oil shale",Production (PJ),12517.8132,ID
Kenya,"Coal, peat and oil shale",Production (PJ),0,KE
Morocco,"Coal, peat and oil shale",Production (PJ),0,MA
Senegal,"Coal, peat and oil shale",Production (PJ),0,SN
Singapore,"Coal, peat and oil shale",Production (PJ),0,SG
South Africa,"Coal, peat and oil shale",Production (PJ),5416.351163,ZA
Thailand,"Coal, peat and oil shale",Production (PJ),136.1898716,TH
Ukraine,"Coal, peat and oil shale",Production (PJ),344.8060869,UA
Australia,"Crude, NGL and feedstocks",Production (PJ),785.0671862,AU
Austria,"Crude, NGL and feedstocks",Production (PJ),23.87871042,AT
Belgium,"Crude, NGL and feedstocks",Production (PJ),0,BE
Canada,"Crude, NGL and feedstocks",Production (PJ),11711.62387,CA
Chile,"Crude, NGL and feedstocks",Production (PJ),16.17659778,CL
Colombia,"Crude, NGL and feedstocks",Production (PJ),1661.890313,CO
Costa Rica,"Crude, NGL and feedstocks",Production (PJ),0,CR
Czech Republic,"Crude, NGL and feedstocks",Production (PJ),5.268501648,CZ
Denmark,"Crude, NGL and feedstocks",Production (PJ),139.1803354,DK
Estonia,"Crude, NGL and feedstocks",Production (PJ),0,EE
Finland,"Crude, NGL and feedstocks",Production (PJ),0,FI
France,"Crude, NGL and feedstocks",Production (PJ),33.79656973,FR
Germany,"Crude, NGL and feedstocks",Production (PJ),123.4214002,DE
Greece,"Crude, NGL and feedstocks",Production (PJ),2.40059389,GR
Hungary,"Crude, NGL and feedstocks",Production (PJ),45.63820084,HU
Iceland,"Crude, NGL and feedstocks",Production (PJ),0,IS
Ireland,"Crude, NGL and feedstocks",Production (PJ),0,IE
Israel,"Crude, NGL and feedstocks",Production (PJ),7.008774376,IL
Italy,"Crude, NGL and feedstocks",Production (PJ),218.5838641,IT
Japan,"Crude, NGL and feedstocks",Production (PJ),16.10579061,JP
Korea,"Crude, NGL and feedstocks",Production (PJ),47.59663097,KR
Latvia,"Crude, NGL and feedstocks",Production (PJ),0,LV
Lithuania,"Crude, NGL and feedstocks",Production (PJ),1.197768118,LT
Luxembourg,"Crude, NGL and feedstocks",Production (PJ),0,LU
Mexico,"Crude, NGL and feedstocks",Production (PJ),4138.97768,MX
Netherlands,"Crude, NGL and feedstocks",Production (PJ),46.77754216,NL
New Zealand,"Crude, NGL and feedstocks",Production (PJ),42.81489087,NZ
Norway,"Crude, NGL and feedstocks",Production (PJ),4090.739313,NO
Poland,"Crude, NGL and feedstocks",Production (PJ),38.03345642,PL
Portugal,"Crude, NGL and feedstocks",Production (PJ),0,PT
Slovak Republic,"Crude, NGL and feedstocks",Production (PJ),8.448259018,SK
Slovenia,"Crude, NGL and feedstocks",Production (PJ),0.013150739,SI
Spain,"Crude, NGL and feedstocks",Production (PJ),0.246016368,ES
Sweden,"Crude, NGL and feedstocks",Production (PJ),0,SE
Switzerland,"Crude, NGL and feedstocks",Production (PJ),0,CH
Republic of Turkiye,"Crude, NGL and feedstocks",Production (PJ),147.3030498,TR
United Kingdom,"Crude, NGL and feedstocks",Production (PJ),1777.368994,GB
United States,"Crude, NGL and feedstocks",Production (PJ),30383.15152,US
Argentina,"Crude, NGL and feedstocks",Production (PJ),1296.611189,AR
Brazil,"Crude, NGL and feedstocks",Production (PJ),6432.634991,BR
People's Republic of China,"Crude, NGL and feedstocks",Production (PJ),8339.902465,CN
Egypt,"Crude, NGL and feedstocks",Production (PJ),1250.515065,EG
India,"Crude, NGL and feedstocks",Production (PJ),1444.633096,IN
Indonesia,"Crude, NGL and feedstocks",Production (PJ),1407.628717,ID
Kenya,"Crude, NGL and feedstocks",Production (PJ),0,KE
Morocco,"Crude, NGL and feedstocks",Production (PJ),0.126391118,MA
Senegal,"Crude, NGL and feedstocks",Production (PJ),0,SN
Singapore,"Crude, NGL and feedstocks",Production (PJ),0,SG
South Africa,"Crude, NGL and feedstocks",Production (PJ),1.91063362,ZA
Thailand,"Crude, NGL and feedstocks",Production (PJ),663.7637416,TH
Ukraine,"Crude, NGL and feedstocks",Production (PJ),102.0479956,UA
Australia,Heat,Production (PJ),..,AU
Austria,Heat,Production (PJ),0.573633468,AT
Belgium,Heat,Production (PJ),9.678801406,BE
Canada,Heat,Production (PJ),0,CA
Chile,Heat,Production (PJ),0,CL
Colombia,Heat,Production (PJ),0,CO
Costa Rica,Heat,Production (PJ),0,CR
Czech Republic,Heat,Production (PJ),0.627002608,CZ
Denmark,Heat,Production (PJ),2.121296648,DK
Estonia,Heat,Production (PJ),0,EE
Finland,Heat,Production (PJ),7.877598178,FI
France,Heat,Production (PJ),1.220812265,FR
Germany,Heat,Production (PJ),0.00219807,DE
Greece,Heat,Production (PJ),0,GR
Hungary,Heat,Production (PJ),0,HU
Iceland,Heat,Production (PJ),0,IS
Ireland,Heat,Production (PJ),0,IE
Israel,Heat,Production (PJ),c,IL
Italy,Heat,Production (PJ),0,IT
Japan,Heat,Production (PJ),..,JP
Korea,Heat,Production (PJ),2.15974822,KR
Latvia,Heat,Production (PJ),0,LV
Lithuania,Heat,Production (PJ),8.66299999,LT
Luxembourg,Heat,Production (PJ),0,LU
Mexico,Heat,Production (PJ),0,MX
Netherlands,Heat,Production (PJ),12.41834606,NL
New Zealand,Heat,Production (PJ),0,NZ
Norway,Heat,Production (PJ),5.75309444,NO
Poland,Heat,Production (PJ),0.777635298,PL
Portugal,Heat,Production (PJ),0,PT
Slovak Republic,Heat,Production (PJ),0.002800969,SK
Slovenia,Heat,Production (PJ),0,SI
Spain,Heat,Production (PJ),0,ES
Sweden,Heat,Production (PJ),9.760766389,SE
Switzerland,Heat,Production (PJ),0,CH
Republic of Turkiye,Heat,Production (PJ),0,TR
United Kingdom,Heat,Production (PJ),0,GB
United States,Heat,Production (PJ),0,US
Argentina,Heat,Production (PJ),0,AR
Brazil,Heat,Production (PJ),2.103050574,BR
People's Republic of China,Heat,Production (PJ),0,CN
Egypt,Heat,Production (PJ),0,EG
India,Heat,Production (PJ),0,IN
Indonesia,Heat,Production (PJ),0,ID
Kenya,Heat,Production (PJ),0,KE
Morocco,Heat,Production (PJ),0,MA
Senegal,Heat,Production (PJ),0.392139875,SN
Singapore,Heat,Production (PJ),0,SG
South Africa,Heat,Production (PJ),0,ZA
Thailand,Heat,Production (PJ),0,TH
Ukraine,Heat,Production (PJ),2.345001559,UA
Australia,Natural gas,Production (PJ),5140.189693,AU
Austria,Natural gas,Production (PJ),23.84864919,AT
Belgium,Natural gas,Production (PJ),0.166860727,BE
Canada,Natural gas,Production (PJ),6742.710001,CA
Chile,Natural gas,Production (PJ),41.95393407,CL
Colombia,Natural gas,Production (PJ),396.5498354,CO
Costa Rica,Natural gas,Production (PJ),0,CR
Czech Republic,Natural gas,Production (PJ),6.987832002,CZ
Denmark,Natural gas,Production (PJ),52.94497489,DK
Estonia,Natural gas,Production (PJ),0,EE
Finland,Natural gas,Production (PJ),0,FI
France,Natural gas,Production (PJ),0.836924573,FR
Germany,Natural gas,Production (PJ),161.91131,DE
Greece,Natural gas,Production (PJ),0.169946399,GR
Hungary,Natural gas,Production (PJ),49.33710048,HU
Iceland,Natural gas,Production (PJ),0,IS
Ireland,Natural gas,Production (PJ),52.87992039,IE
Israel,Natural gas,Production (PJ),659.7874832,IL
Italy,Natural gas,Production (PJ),109.1863556,IT
Japan,Natural gas,Production (PJ),80.30680565,JP
Korea,Natural gas,Production (PJ),2.061090464,KR
Latvia,Natural gas,Production (PJ),0,LV
Lithuania,Natural gas,Production (PJ),0,LT
Luxembourg,Natural gas,Production (PJ),0,LU
Mexico,Natural gas,Production (PJ),1326.663901,MX
Netherlands,Natural gas,Production (PJ),649.6356403,NL
New Zealand,Natural gas,Production (PJ),142.6076038,NZ
Norway,Natural gas,Production (PJ),4220.714977,NO
Poland,Natural gas,Production (PJ),139.8338321,PL
Portugal,Natural gas,Production (PJ),0,PT
Slovak Republic,Natural gas,Production (PJ),2.043899464,SK
Slovenia,Natural gas,Production (PJ),0.181807603,SI
Spain,Natural gas,Production (PJ),1.425433741,ES
Sweden,Natural gas,Production (PJ),0,SE
Switzerland,Natural gas,Production (PJ),0,CH
Republic of Turkiye,Natural gas,Production (PJ),13.59735313,TR
United Kingdom,Natural gas,Production (PJ),1179.295198,GB
United States,Natural gas,Production (PJ),34004.58014,US
Argentina,Natural gas,Production (PJ),1450.162255,AR
Brazil,Natural gas,Production (PJ),909.6852492,BR
People's Republic of China,Natural gas,Production (PJ),7273.307432,CN
Egypt,Natural gas,Production (PJ),2431.548598,EG
India,Natural gas,Production (PJ),1162.909683,IN
Indonesia,Natural gas,Production (PJ),2134.509704,ID
Kenya,Natural gas,Production (PJ),0,KE
Morocco,Natural gas,Production (PJ),3.497372204,MA
Senegal,Natural gas,Production (PJ),0.254343913,SN
Singapore,Natural gas,Production (PJ),0,SG
South Africa,Natural gas,Production (PJ),1.312900931,ZA
Thailand,Natural gas,Production (PJ),836.0880376,TH
Ukraine,Natural gas,Production (PJ),637.2412888,UA
Australia,Nuclear,Production (PJ),0,AU
Austria,Nuclear,Production (PJ),0,AT
Belgium,Nuclear,Production (PJ),549.0130911,BE
Canada,Nuclear,Production (PJ),1010.498181,CA
Chile,Nuclear,Production (PJ),0,CL
Colombia,Nuclear,Production (PJ),0,CO
Costa Rica,Nuclear,Production (PJ),0,CR
Czech Republic,Nuclear,Production (PJ),336.1127285,CZ
Denmark,Nuclear,Production (PJ),0,DK
Estonia,Nuclear,Production (PJ),0,EE
Finland,Nuclear,Production (PJ),257.4327291,FI
France,Nuclear,Production (PJ),4138.486823,FR
Germany,Nuclear,Production (PJ),754.1454534,DE
Greece,Nuclear,Production (PJ),0,GR
Hungary,Nuclear,Production (PJ),174.8243641,HU
Iceland,Nuclear,Production (PJ),0,IS
Ireland,Nuclear,Production (PJ),0,IE
Israel,Nuclear,Production (PJ),0,IL
Italy,Nuclear,Production (PJ),0,IT
Japan,Nuclear,Production (PJ),772.4192611,JP
Korea,Nuclear,Production (PJ),1723.80251,KR
Latvia,Nuclear,Production (PJ),0,LV
Lithuania,Nuclear,Production (PJ),0,LT
Luxembourg,Nuclear,Production (PJ),0,LU
Mexico,Nuclear,Production (PJ),130.0690924,MX
Netherlands,Nuclear,Production (PJ),41.75952001,NL
New Zealand,Nuclear,Production (PJ),0,NZ
Norway,Nuclear,Production (PJ),0,NO
Poland,Nuclear,Production (PJ),0,PL
Portugal,Nuclear,Production (PJ),0,PT
Slovak Republic,Nuclear,Production (PJ),173.6089989,SK
Slovenia,Nuclear,Production (PJ),62.24673821,SI
Spain,Nuclear,Production (PJ),617.0618172,ES
Sweden,Nuclear,Production (PJ),577.7999997,SE
Switzerland,Nuclear,Production (PJ),212.7620014,CH
Republic of Turkiye,Nuclear,Production (PJ),0,TR
United Kingdom,Nuclear,Production (PJ),500.7703866,GB
United States,Nuclear,Production (PJ),8853.288852,US
Argentina,Nuclear,Production (PJ),118.658237,AR
Brazil,Nuclear,Production (PJ),160.4136874,BR
People's Republic of China,Nuclear,Production (PJ),4445.705453,CN
Egypt,Nuclear,Production (PJ),0,EG
India,Nuclear,Production (PJ),513.9490891,IN
Indonesia,Nuclear,Production (PJ),0,ID
Kenya,Nuclear,Production (PJ),0,KE
Morocco,Nuclear,Production (PJ),0,MA
Senegal,Nuclear,Production (PJ),0,SN
Singapore,Nuclear,Production (PJ),0,SG
South Africa,Nuclear,Production (PJ),134.7818173,ZA
Thailand,Nuclear,Production (PJ),0,TH
Ukraine,Nuclear,Production (PJ),946.5421227,UA
Australia,Oil products,Production (PJ),0,AU
Austria,Oil products,Production (PJ),0,AT
Belgium,Oil products,Production (PJ),0,BE
Canada,Oil products,Production (PJ),0,CA
Chile,Oil products,Production (PJ),0,CL
Colombia,Oil products,Production (PJ),0,CO
Costa Rica,Oil products,Production (PJ),0,CR
Czech Republic,Oil products,Production (PJ),0,CZ
Denmark,Oil products,Production (PJ),0,DK
Estonia,Oil products,Production (PJ),0,EE
Finland,Oil products,Production (PJ),0,FI
France,Oil products,Production (PJ),0,FR
Germany,Oil products,Production (PJ),0,DE
Greece,Oil products,Production (PJ),0,GR
Hungary,Oil products,Production (PJ),0,HU
Iceland,Oil products,Production (PJ),0,IS
Ireland,Oil products,Production (PJ),0,IE
Israel,Oil products,Production (PJ),0,IL
Italy,Oil products,Production (PJ),0,IT
Japan,Oil products,Production (PJ),0,JP
Korea,Oil products,Production (PJ),0,KR
Latvia,Oil products,Production (PJ),0,LV
Lithuania,Oil products,Production (PJ),0,LT
Luxembourg,Oil products,Production (PJ),0,LU
Mexico,Oil products,Production (PJ),0,MX
Netherlands,Oil products,Production (PJ),0,NL
New Zealand,Oil products,Production (PJ),0,NZ
Norway,Oil products,Production (PJ),0,NO
Poland,Oil products,Production (PJ),0,PL
Portugal,Oil products,Production (PJ),0,PT
Slovak Republic,Oil products,Production (PJ),0,SK
Slovenia,Oil products,Production (PJ),0,SI
Spain,Oil products,Production (PJ),0,ES
Sweden,Oil products,Production (PJ),0,SE
Switzerland,Oil products,Production (PJ),0,CH
Republic of Turkiye,Oil products,Production (PJ),0,TR
United Kingdom,Oil products,Production (PJ),0,GB
United States,Oil products,Production (PJ),0,US
Argentina,Oil products,Production (PJ),0,AR
Brazil,Oil products,Production (PJ),0,BR
People's Republic of China,Oil products,Production (PJ),0,CN
Egypt,Oil products,Production (PJ),0,EG
India,Oil products,Production (PJ),0,IN
Indonesia,Oil products,Production (PJ),0,ID
Kenya,Oil products,Production (PJ),0,KE
Morocco,Oil products,Production (PJ),0,MA
Senegal,Oil products,Production (PJ),0,SN
Singapore,Oil products,Production (PJ),0,SG
South Africa,Oil products,Production (PJ),0,ZA
Thailand,Oil products,Production (PJ),0,TH
Ukraine,Oil products,Production (PJ),0,UA
Australia,Renewables and waste,Production (PJ),461.8580539,AU
Austria,Renewables and waste,Production (PJ),459.2783362,AT
Belgium,Renewables and waste,Production (PJ),193.3756646,BE
Canada,Renewables and waste,Production (PJ),2056.015271,CA
Chile,Renewables and waste,Production (PJ),484.223793,CL
Colombia,Renewables and waste,Production (PJ),440.8649112,CO
Costa Rica,Renewables and waste,Production (PJ),109.3894238,CR
Czech Republic,Renewables and waste,Production (PJ),239.1793529,CZ
Denmark,Renewables and waste,Production (PJ),191.2807825,DK
Estonia,Renewables and waste,Production (PJ),82.83591336,EE
Finland,Renewables and waste,Production (PJ),534.7553414,FI
France,Renewables and waste,Production (PJ),1149.042951,FR
Germany,Renewables and waste,Production (PJ),2063.500571,DE
Greece,Renewables and waste,Production (PJ),135.9549796,GR
Hungary,Renewables and waste,Production (PJ),152.1494927,HU
Iceland,Renewables and waste,Production (PJ),217.4798677,IS
Ireland,Renewables and waste,Production (PJ),66.23096827,IE
Israel,Renewables and waste,Production (PJ),47.10774252,IL
Italy,Renewables and waste,Production (PJ),1102.858532,IT
Japan,Renewables and waste,Production (PJ),1351.346963,JP
Korea,Renewables and waste,Production (PJ),402.0076432,KR
Latvia,Renewables and waste,Production (PJ),113.4603876,LV
Lithuania,Renewables and waste,Production (PJ),79.50001766,LT
Luxembourg,Renewables and waste,Production (PJ),12.88489375,LU
Mexico,Renewables and waste,Production (PJ),717.3249967,MX
Netherlands,Renewables and waste,Production (PJ),351.1389946,NL
New Zealand,Renewables and waste,Production (PJ),340.7283447,NZ
Norway,Renewables and waste,Production (PJ),634.701576,NO
Poland,Renewables and waste,Production (PJ),561.4733428,PL
Portugal,Renewables and waste,Production (PJ),259.4494437,PT
Slovak Republic,Renewables and waste,Production (PJ),104.88714,SK
Slovenia,Renewables and waste,Production (PJ),48.15922384,SI
Spain,Renewables and waste,Production (PJ),855.5473001,ES
Sweden,Renewables and waste,Production (PJ),924.2098404,SE
Switzerland,Renewables and waste,Production (PJ),263.5533325,CH
Republic of Turkiye,Renewables and waste,Production (PJ),1085.711769,TR
United Kingdom,Renewables and waste,Production (PJ),707.2163323,GB
United States,Renewables and waste,Production (PJ),7725.484022,US
Argentina,Renewables and waste,Production (PJ),317.8758692,AR
Brazil,Renewables and waste,Production (PJ),5547.317591,BR
People's Republic of China,Renewables and waste,Production (PJ),16341.79955,CN
Egypt,Renewables and waste,Production (PJ),231.6982279,EG
India,Renewables and waste,Production (PJ),9697.665849,IN
Indonesia,Renewables and waste,Production (PJ),2621.869724,ID
Kenya,Renewables and waste,Production (PJ),949.3355641,KE
Morocco,Renewables and waste,Production (PJ),93.68913729,MA
Senegal,Renewables and waste,Production (PJ),85.6167943,SN
Singapore,Renewables and waste,Production (PJ),24.5340451,SG
South Africa,Renewables and waste,Production (PJ),323.5084592,ZA
Thailand,Renewables and waste,Production (PJ),928.4524504,TH
Ukraine,Renewables and waste,Production (PJ),256.8397903,UA
Australia,"Coal, peat and oil shale",Residential (PJ),0.020996802,AU
Austria,"Coal, peat and oil shale",Residential (PJ),0.630724673,AT
Belgium,"Coal, peat and oil shale",Residential (PJ),1.636708043,BE
Canada,"Coal, peat and oil shale",Residential (PJ),0,CA
Chile,"Coal, peat and oil shale",Residential (PJ),0.018899215,CL
Colombia,"Coal, peat and oil shale",Residential (PJ),2.387099833,CO
Costa Rica,"Coal, peat and oil shale",Residential (PJ),0,CR
Czech Republic,"Coal, peat and oil shale",Residential (PJ),26.64680486,CZ
Denmark,"Coal, peat and oil shale",Residential (PJ),0,DK
Estonia,"Coal, peat and oil shale",Residential (PJ),0.024940768,EE
Finland,"Coal, peat and oil shale",Residential (PJ),0.135719309,FI
France,"Coal, peat and oil shale",Residential (PJ),1.10812873,FR
Germany,"Coal, peat and oil shale",Residential (PJ),14.57479508,DE
Greece,"Coal, peat and oil shale",Residential (PJ),0.135413672,GR
Hungary,"Coal, peat and oil shale",Residential (PJ),1.887216847,HU
Iceland,"Coal, peat and oil shale",Residential (PJ),0,IS
Ireland,"Coal, peat and oil shale",Residential (PJ),13.86121364,IE
Israel,"Coal, peat and oil shale",Residential (PJ),0,IL
Italy,"Coal, peat and oil shale",Residential (PJ),0,IT
Japan,"Coal, peat and oil shale",Residential (PJ),0,JP
Korea,"Coal, peat and oil shale",Residential (PJ),8.703812916,KR
Latvia,"Coal, peat and oil shale",Residential (PJ),0.052803922,LV
Lithuania,"Coal, peat and oil shale",Residential (PJ),1.780357151,LT
Luxembourg,"Coal, peat and oil shale",Residential (PJ),0.014578438,LU
Mexico,"Coal, peat and oil shale",Residential (PJ),0,MX
Netherlands,"Coal, peat and oil shale",Residential (PJ),0.015847038,NL
New Zealand,"Coal, peat and oil shale",Residential (PJ),0.22492327,NZ
Norway,"Coal, peat and oil shale",Residential (PJ),0,NO
Poland,"Coal, peat and oil shale",Residential (PJ),203.3682876,PL
Portugal,"Coal, peat and oil shale",Residential (PJ),0,PT
Slovak Republic,"Coal, peat and oil shale",Residential (PJ),2.330959032,SK
Slovenia,"Coal, peat and oil shale",Residential (PJ),0.001276974,SI
Spain,"Coal, peat and oil shale",Residential (PJ),1.604398507,ES
Sweden,"Coal, peat and oil shale",Residential (PJ),0,SE
Switzerland,"Coal, peat and oil shale",Residential (PJ),0.100010092,CH
Republic of Turkiye,"Coal, peat and oil shale",Residential (PJ),37.90142568,TR
United Kingdom,"Coal, peat and oil shale",Residential (PJ),17.9533166,GB
United States,"Coal, peat and oil shale",Residential (PJ),0,US
Argentina,"Coal, peat and oil shale",Residential (PJ),0,AR
Brazil,"Coal, peat and oil shale",Residential (PJ),0,BR
People's Republic of China,"Coal, peat and oil shale",Residential (PJ),1289.463375,CN
Egypt,"Coal, peat and oil shale",Residential (PJ),0,EG
India,"Coal, peat and oil shale",Residential (PJ),123.0217576,IN
Indonesia,"Coal, peat and oil shale",Residential (PJ),0,ID
Kenya,"Coal, peat and oil shale",Residential (PJ),0,KE
Morocco,"Coal, peat and oil shale",Residential (PJ),0,MA
Senegal,"Coal, peat and oil shale",Residential (PJ),0,SN
Singapore,"Coal, peat and oil shale",Residential (PJ),0,SG
South Africa,"Coal, peat and oil shale",Residential (PJ),109.8607611,ZA
Thailand,"Coal, peat and oil shale",Residential (PJ),0,TH
Ukraine,"Coal, peat and oil shale",Residential (PJ),5.424669288,UA
Australia,"Crude, NGL and feedstocks",Residential (PJ),0,AU
Austria,"Crude, NGL and feedstocks",Residential (PJ),0,AT
Belgium,"Crude, NGL and feedstocks",Residential (PJ),0,BE
Canada,"Crude, NGL and feedstocks",Residential (PJ),0,CA
Chile,"Crude, NGL and feedstocks",Residential (PJ),0,CL
Colombia,"Crude, NGL and feedstocks",Residential (PJ),0,CO
Costa Rica,"Crude, NGL and feedstocks",Residential (PJ),0,CR
Czech Republic,"Crude, NGL and feedstocks",Residential (PJ),0,CZ
Denmark,"Crude, NGL and feedstocks",Residential (PJ),0,DK
Estonia,"Crude, NGL and feedstocks",Residential (PJ),0,EE
Finland,"Crude, NGL and feedstocks",Residential (PJ),0,FI
France,"Crude, NGL and feedstocks",Residential (PJ),0,FR
Germany,"Crude, NGL and feedstocks",Residential (PJ),0,DE
Greece,"Crude, NGL and feedstocks",Residential (PJ),0,GR
Hungary,"Crude, NGL and feedstocks",Residential (PJ),0,HU
Iceland,"Crude, NGL and feedstocks",Residential (PJ),0,IS
Ireland,"Crude, NGL and feedstocks",Residential (PJ),0,IE
Israel,"Crude, NGL and feedstocks",Residential (PJ),0,IL
Italy,"Crude, NGL and feedstocks",Residential (PJ),0,IT
Japan,"Crude, NGL and feedstocks",Residential (PJ),0,JP
Korea,"Crude, NGL and feedstocks",Residential (PJ),0,KR
Latvia,"Crude, NGL and feedstocks",Residential (PJ),0,LV
Lithuania,"Crude, NGL and feedstocks",Residential (PJ),0,LT
Luxembourg,"Crude, NGL and feedstocks",Residential (PJ),0,LU
Mexico,"Crude, NGL and feedstocks",Residential (PJ),0,MX
Netherlands,"Crude, NGL and feedstocks",Residential (PJ),0,NL
New Zealand,"Crude, NGL and feedstocks",Residential (PJ),0,NZ
Norway,"Crude, NGL and feedstocks",Residential (PJ),0,NO
Poland,"Crude, NGL and feedstocks",Residential (PJ),0,PL
Portugal,"Crude, NGL and feedstocks",Residential (PJ),0,PT
Slovak Republic,"Crude, NGL and feedstocks",Residential (PJ),0,SK
Slovenia,"Crude, NGL and feedstocks",Residential (PJ),0,SI
Spain,"Crude, NGL and feedstocks",Residential (PJ),0,ES
Sweden,"Crude, NGL and feedstocks",Residential (PJ),0,SE
Switzerland,"Crude, NGL and feedstocks",Residential (PJ),0,CH
Republic of Turkiye,"Crude, NGL and feedstocks",Residential (PJ),0,TR
United Kingdom,"Crude, NGL and feedstocks",Residential (PJ),0,GB
United States,"Crude, NGL and feedstocks",Residential (PJ),0,US
Argentina,"Crude, NGL and feedstocks",Residential (PJ),0,AR
Brazil,"Crude, NGL and feedstocks",Residential (PJ),0,BR
People's Republic of China,"Crude, NGL and feedstocks",Residential (PJ),0,CN
Egypt,"Crude, NGL and feedstocks",Residential (PJ),0,EG
India,"Crude, NGL and feedstocks",Residential (PJ),0,IN
Indonesia,"Crude, NGL and feedstocks",Residential (PJ),0,ID
Kenya,"Crude, NGL and feedstocks",Residential (PJ),0,KE
Morocco,"Crude, NGL and feedstocks",Residential (PJ),0,MA
Senegal,"Crude, NGL and feedstocks",Residential (PJ),0,SN
Singapore,"Crude, NGL and feedstocks",Residential (PJ),0,SG
South Africa,"Crude, NGL and feedstocks",Residential (PJ),0,ZA
Thailand,"Crude, NGL and feedstocks",Residential (PJ),0,TH
Ukraine,"Crude, NGL and feedstocks",Residential (PJ),0,UA
Australia,Electricity,Residential (PJ),236.0879998,AU
Austria,Electricity,Residential (PJ),73.01950859,AT
Belgium,Electricity,Residential (PJ),69.3630003,BE
Canada,Electricity,Residential (PJ),633.3443996,CA
Chile,Electricity,Residential (PJ),53.85543642,CL
Colombia,Electricity,Residential (PJ),87.15600014,CO
Costa Rica,Electricity,Residential (PJ),14.96682192,CR
Czech Republic,Electricity,Residential (PJ),62.13584244,CZ
Denmark,Electricity,Residential (PJ),38.99980754,DK
Estonia,Electricity,Residential (PJ),8.024399946,EE
Finland,Electricity,Residential (PJ),87.33959969,FI
France,Electricity,Residential (PJ),611.1942305,FR
Germany,Electricity,Residential (PJ),498.4956019,DE
Greece,Electricity,Residential (PJ),63.78825517,GR
Hungary,Electricity,Residential (PJ),46.90439802,HU
Iceland,Electricity,Residential (PJ),3.171584736,IS
Ireland,Electricity,Residential (PJ),31.68995619,IE
Israel,Electricity,Residential (PJ),76.11289227,IL
Italy,Electricity,Residential (PJ),241.3881704,IT
Japan,Electricity,Residential (PJ),893.6856233,JP
Korea,Electricity,Residential (PJ),267.1723647,KR
Latvia,Electricity,Residential (PJ),6.465566383,LV
Lithuania,Electricity,Residential (PJ),12.27635911,LT
Luxembourg,Electricity,Residential (PJ),3.380568858,LU
Mexico,Electricity,Residential (PJ),250.0631991,MX
Netherlands,Electricity,Residential (PJ),81.91691076,NL
New Zealand,Electricity,Residential (PJ),47.73518474,NZ
Norway,Electricity,Residential (PJ),143.6577119,NO
Poland,Electricity,Residential (PJ),110.124002,PL
Portugal,Electricity,Residential (PJ),51.40050205,PT
Slovak Republic,Electricity,Residential (PJ),21.48479866,SK
Slovenia,Electricity,Residential (PJ),13.68925758,SI
Spain,Electricity,Residential (PJ),263.3364018,ES
Sweden,Electricity,Residential (PJ),166.320002,SE
Switzerland,Electricity,Residential (PJ),72.47999754,CH
Republic of Turkiye,Electricity,Residential (PJ),221.3964935,TR
United Kingdom,Electricity,Residential (PJ),394.0212427,GB
United States,Electricity,Residential (PJ),5365.076119,US
Argentina,Electricity,Residential (PJ),172.658432,AR
Brazil,Electricity,Residential (PJ),541.7035496,BR
People's Republic of China,Electricity,Residential (PJ),4420.404001,CN
Egypt,Electricity,Residential (PJ),231.9848856,EG
India,Electricity,Residential (PJ),1100.035788,IN
Indonesia,Electricity,Residential (PJ),421.8878047,ID
Kenya,Electricity,Residential (PJ),12.61248798,KE
Morocco,Electricity,Residential (PJ),43.40708443,MA
Senegal,Electricity,Residential (PJ),9.010223874,SN
Singapore,Electricity,Residential (PJ),29.79972066,SG
South Africa,Electricity,Residential (PJ),170.4793868,ZA
Thailand,Electricity,Residential (PJ),195.445719,TH
Ukraine,Electricity,Residential (PJ),137.5875888,UA
Australia,Heat,Residential (PJ),..,AU
Austria,Heat,Residential (PJ),38.96693697,AT
Belgium,Heat,Residential (PJ),0.615300502,BE
Canada,Heat,Residential (PJ),0,CA
Chile,Heat,Residential (PJ),0,CL
Colombia,Heat,Residential (PJ),0,CO
Costa Rica,Heat,Residential (PJ),0,CR
Czech Republic,Heat,Residential (PJ),45.65824305,CZ
Denmark,Heat,Residential (PJ),73.46150069,DK
Estonia,Heat,Residential (PJ),13.39999994,EE
Finland,Heat,Residential (PJ),70.87700161,FI
France,Heat,Residential (PJ),61.37947608,FR
Germany,Heat,Residential (PJ),182.5379988,DE
Greece,Heat,Residential (PJ),1.497873755,GR
